date,time,open,high,low,close,daily_poc,h4_poc,weekly_poc,adx_14,di_plus_14,di_minus_14
2019.01.09,04:00,6571.269,6583.469,6565.259,6575.47,6471.56,6555.16,6133.969,23.65,21.58,16.89
2019.01.09,05:00,6575.26,6576.959,6558.969,6572.97,6471.56,6555.16,6133.969,22.44,20.43,17.86
2019.01.09,06:00,6572.97,6576.07,6558.67,6569.16,6471.56,6555.16,6133.969,21.3,19.35,17.01
2019.01.09,07:00,6569.16,6574.66,6552.959,6573.16,6471.56,6555.16,6133.969,19.87,18.07,17.62
2019.01.09,08:00,6573.07,6582.17,6570.96,6575.17,6471.56,6569.16,6133.969,18.99,19.81,17.0
2019.01.09,09:00,6574.969,6600.269,6556.059,6594.27,6471.56,6569.16,6133.969,19.13,22.58,14.77
2019.01.09,10:00,6593.96,6601.554,6547.66,6569.959,6471.56,6569.16,6133.969,18.68,19.26,14.89
2019.01.09,11:00,6569.76,6614.76,6565.259,6603.169,6471.56,6569.16,6133.969,18.89,20.2,13.0
2019.01.09,12:00,6603.169,6620.57,6597.67,6618.17,6471.56,6569.959,6133.969,19.35,20.51,12.23
2019.01.09,13:00,6618.17,6621.56,6601.559,6609.26,6471.56,6569.959,6133.969,19.82,19.69,11.58
2019.01.09,14:00,6609.26,6631.77,6579.26,6610.07,6471.56,6569.959,6133.969,18.74,17.12,15.6
2019.01.09,15:00,6610.469,6623.569,6584.26,6601.47,6471.56,6569.959,6133.969,17.73,15.5,14.12
2019.01.09,16:00,6602.07,6604.769,6590.259,6591.069,6471.56,6601.47,6133.969,16.8,14.93,13.61
2019.01.09,18:00,6582.069,6589.17,6572.76,6579.06,6471.56,6601.47,6133.969,16.33,14.23,17.47
2019.01.09,19:00,6579.06,6589.97,6562.169,6562.97,6471.56,6601.47,6133.969,16.43,13.21,18.94
2019.01.09,20:00,6562.97,6566.069,6539.46,6558.46,6471.56,6562.97,6133.969,17.49,12.31,23.5
2019.01.09,21:00,6558.26,6562.46,6545.559,6549.77,6471.56,6562.97,6133.969,18.48,11.75,22.45
2019.01.09,22:00,6549.67,6565.57,6546.259,6564.16,6471.56,6562.97,6133.969,19.15,11.98,21.27
2019.01.09,23:00,6564.16,6571.16,6557.76,6569.169,6471.56,6562.97,6133.969,19.35,13.1,20.47
2019.01.10,00:00,6569.169,6570.67,6547.159,6554.07,6549.77,6549.77,6133.969,20.02,12.23,22.11
2019.01.10,01:00,6554.17,6561.669,6547.66,6551.059,6549.77,6549.77,6133.969,20.65,11.73,21.2
2019.01.10,02:00,6551.059,6558.469,6542.969,6544.459,6549.77,6549.77,6133.969,21.45,11.19,21.62
2019.01.10,03:00,6544.959,6551.16,6526.969,6536.16,6549.77,6549.77,6133.969,22.85,10.38,24.85
2019.01.10,04:00,6536.06,6553.06,6534.959,6544.27,6549.77,6536.16,6133.969,23.98,10.38,23.48
2019.01.10,05:00,6544.27,6561.16,6541.459,6544.959,6549.77,6536.16,6133.969,24.31,12.25,22.05
2019.01.10,06:00,6544.959,6553.56,6542.659,6548.57,6549.77,6536.16,6133.969,24.61,11.82,21.28
2019.01.10,07:00,6548.17,6560.159,6539.26,6554.159,6549.77,6536.16,6133.969,24.3,13.15,19.85
2019.01.10,08:00,6553.959,6563.47,6547.26,6550.17,6549.77,6544.27,6133.969,23.73,13.54,18.8
2019.01.10,09:00,6550.17,6556.16,6514.96,6526.67,6549.77,6544.27,6133.969,24.76,11.82,26.37
2019.01.10,10:00,6526.759,6589.359,6523.67,6584.56,6549.77,6544.27,6133.969,23.5,18.75,21.65
2019.01.10,11:00,6584.859,6597.36,6571.259,6593.76,6549.77,6544.27,6133.969,21.92,19.59,20.11
2019.01.10,12:00,6593.269,6616.37,6580.77,6605.97,6549.77,6526.67,6133.969,21.15,22.79,18.2
2019.01.10,13:00,6605.97,6607.169,6552.959,6577.16,6549.77,6526.67,6133.969,20.13,19.73,22.65
2019.01.10,14:00,6577.159,6615.46,6576.47,6600.559,6549.77,6526.67,6133.969,18.81,19.88,20.52
2019.01.10,15:00,6600.369,6624.969,6596.769,6619.069,6549.77,6526.67,6133.969,17.77,20.82,19.11
2019.01.10,16:00,6619.069,6628.87,6610.369,6611.469,6549.77,6577.16,6133.969,16.98,20.83,18.23
2019.01.10,18:00,6610.569,6610.87,6598.76,6602.77,6549.77,6577.16,6133.969,15.85,20.15,20.64
2019.01.10,19:00,6602.96,6617.97,6601.959,6607.47,6549.77,6577.16,6133.969,14.97,21.18,19.76
2019.01.10,20:00,6607.47,6613.869,6594.459,6602.96,6549.77,6602.77,6133.969,14.02,20.06,20.76
2019.01.10,21:00,6603.06,6607.47,6591.069,6598.469,6549.77,6602.77,6133.969,13.31,19.14,20.75
2019.01.10,22:00,6598.469,6602.87,6591.97,6599.759,6549.77,6602.77,6133.969,12.64,18.53,20.09
2019.01.10,23:00,6599.759,6606.469,6598.059,6600.569,6549.77,6602.77,6133.969,11.82,19.16,19.57
2019.01.11,00:00,6600.76,6603.369,6598.56,6600.959,6526.67,6598.469,6133.969,11.05,18.86,19.27
2019.01.11,01:00,6600.959,6607.76,6599.859,6607.36,6526.67,6598.469,6133.969,10.46,19.84,18.75
2019.01.11,02:00,6606.97,6613.869,6602.06,6608.469,6526.67,6598.469,6133.969,10.3,21.17,17.97
2019.01.11,03:00,6608.469,6618.759,6597.76,6613.769,6526.67,6598.469,6133.969,10.44,21.32,16.65
2019.01.11,04:00,6613.769,6617.06,6605.06,6608.97,6526.67,6600.959,6133.969,10.58,20.4,15.93
2019.01.11,05:00,6608.97,6610.869,6592.86,6601.769,6526.67,6600.959,6133.969,9.87,19.06,19.32
2019.01.11,06:00,6601.769,6605.26,6589.87,6594.76,6526.67,6600.959,6133.969,9.42,17.98,19.33
2019.01.11,07:00,6595.07,6597.76,6585.46,6585.47,6526.67,6600.959,6133.969,9.32,17.14,20.1
2019.01.11,08:00,6585.77,6591.96,6575.36,6584.76,6526.67,6585.47,6133.969,9.87,16.05,22.68
2019.01.11,09:00,6584.76,6588.859,6559.56,6575.76,6526.67,6585.47,6133.969,11.24,14.33,26.05
2019.01.11,10:00,6575.47,6593.359,6560.07,6590.869,6526.67,6585.47,6133.969,12.12,14.23,23.02
2019.01.11,11:00,6590.87,6594.66,6569.36,6588.76,6526.67,6585.47,6133.969,12.83,13.44,21.01
2019.01.11,12:00,6588.76,6604.569,6585.169,6598.36,6526.67,6575.76,6133.969,12.64,15.96,19.61
2019.01.11,13:00,6598.359,6599.67,6571.669,6579.27,6526.67,6575.76,6133.969,13.26,14.46,22.3
2019.01.11,14:00,6579.16,6595.16,6573.37,6587.27,6526.67,6575.76,6133.969,13.84,13.4,20.67
2019.01.11,15:00,6587.37,6604.97,6586.369,6600.56,6526.67,6575.76,6133.969,13.56,15.88,19.37
2019.01.11,16:00,6601.07,6603.56,6598.37,6601.87,6526.67,6579.27,6133.969,13.3,15.59,19.0
2019.01.13,18:00,6582.87,6589.56,6565.96,6566.77,6575.76,6601.87,6133.969,14.76,13.69,27.68
2019.01.13,19:00,6566.77,6571.269,6563.96,6569.259,6575.76,6601.87,6133.969,16.21,13.33,27.67
2019.01.13,20:00,6569.259,6572.27,6534.87,6540.46,6575.76,6566.77,6133.969,18.54,11.66,33.95
2019.01.13,21:00,6540.57,6541.57,6532.36,6538.26,6575.76,6566.77,6133.969,20.78,11.29,33.74
2019.01.13,22:00,6538.259,6538.359,6529.859,6536.369,6575.76,6566.77,6133.969,22.93,10.94,33.6
2019.01.13,23:00,6536.459,6540.37,6535.759,6537.959,6575.76,6566.77,6133.969,24.74,11.52,33.01
2019.01.14,00:00,6538.269,6542.46,6530.46,6532.06,6536.369,6536.369,6397.359,26.59,10.97,33.54
2019.01.14,01:00,6532.07,6536.47,6521.959,6529.56,6536.369,6536.369,6397.359,28.58,10.33,34.99
2019.01.14,02:00,6529.469,6535.47,6527.059,6528.469,6536.369,6536.369,6397.359,30.42,9.97,33.77
2019.01.14,03:00,6528.969,6549.06,6523.46,6537.26,6536.369,6536.369,6397.359,30.79,14.41,30.29
2019.01.14,04:00,6537.46,6548.47,6532.959,6534.86,6536.369,6528.469,6397.359,31.13,13.51,28.38
2019.01.14,05:00,6534.259,6536.87,6513.97,6519.96,6536.369,6528.469,6397.359,32.2,12.28,33.34
2019.01.14,06:00,6520.07,6529.57,6515.26,6529.57,6536.369,6528.469,6397.359,33.2,11.57,31.42
2019.01.14,07:00,6529.87,6539.26,6525.07,6528.26,6536.369,6528.469,6397.359,33.2,14.86,29.59
2019.01.14,08:00,6528.26,6545.96,6527.96,6541.36,6536.369,6519.96,6397.359,32.6,16.5,27.42
2019.01.14,09:00,6541.359,6541.86,6510.869,6521.06,6536.369,6519.96,6397.359,32.83,14.53,30.75
2019.01.14,10:00,6521.895,6565.77,6516.37,6559.459,6536.369,6519.96,6397.359,31.29,20.31,25.5
2019.01.14,11:00,6559.459,6566.569,6542.56,6554.969,6536.369,6519.96,6397.359,29.82,18.92,23.4
2019.01.14,12:00,6555.07,6565.76,6548.269,6556.26,6536.369,6521.06,6397.359,28.44,17.77,21.99
2019.01.14,13:00,6556.06,6568.06,6550.26,6558.27,6536.369,6521.06,6397.359,27.0,17.47,20.62
2019.01.14,14:00,6558.07,6561.87,6543.56,6560.07,6536.369,6521.06,6397.359,26.07,16.35,21.65
2019.01.14,15:00,6560.37,6563.97,6533.07,6540.67,6536.369,6521.06,6397.359,25.79,14.63,22.94
2019.01.14,16:00,6539.67,6540.459,6528.959,6534.559,6536.369,6540.67,6397.359,25.74,14.03,23.44
2019.01.14,18:00,6532.869,6540.57,6530.06,6539.359,6536.369,6540.67,6397.359,25.68,13.54,22.54
2019.01.14,19:00,6539.459,6557.56,6539.059,6554.36,6536.369,6540.67,6397.359,24.25,18.82,21.02
2019.01.14,20:00,6554.459,6582.17,6551.97,6574.47,6536.369,6534.559,6397.359,23.59,25.46,18.8
2019.01.14,21:00,6574.469,6586.659,6573.96,6576.059,6536.369,6534.559,6397.359,23.2,25.91,17.94
2019.01.14,22:00,6576.059,6585.059,6575.459,6581.37,6536.369,6534.559,6397.359,22.84,24.98,17.29
2019.01.14,23:00,6581.869,6584.97,6580.56,6580.86,6536.369,6534.559,6397.359,22.51,24.54,16.99
2019.01.15,00:00,6580.969,6593.36,6576.46,6585.869,6519.96,6574.47,6397.359,22.67,26.23,15.85
2019.01.15,01:00,6585.869,6594.169,6584.37,6586.56,6519.96,6574.47,6397.359,22.85,25.51,15.21
2019.01.15,02:00,6586.56,6589.36,6573.959,6578.87,6519.96,6574.47,6397.359,22.12,23.88,18.55
2019.01.15,03:00,6578.67,6585.36,6566.96,6570.17,6519.96,6574.47,6397.359,20.88,22.06,20.03
2019.01.15,04:00,6570.07,6571.07,6552.669,6556.159,6519.96,6570.17,6397.359,20.03,20.4,24.39
2019.01.15,05:00,6556.069,6567.67,6551.97,6565.469,6519.96,6570.17,6397.359,19.28,19.07,23.09
2019.01.15,06:00,6565.869,6574.459,6551.16,6555.46,6519.96,6570.17,6397.359,18.06,20.02,20.92
2019.01.15,07:00,6555.46,6562.17,6549.36,6560.97,6519.96,6570.17,6397.359,17.06,18.96,20.56
2019.01.15,08:00,6560.969,6569.47,6551.059,6558.97,6519.96,6555.46,6397.359,16.11,20.52,19.01
2019.01.15,09:00,6559.06,6636.37,6556.97,6632.969,6519.96,6555.46,6397.359,18.17,37.06,14.08
2019.01.15,10:00,6633.459,6656.97,6621.06,6637.769,6519.96,6555.46,6397.359,20.57,39.34,12.5
2019.01.15,11:00,6638.069,6665.27,6626.759,6663.26,6519.96,6555.46,6397.359,22.98,37.3,11.06
2019.01.15,12:00,6663.469,6677.56,6659.26,6663.67,6519.96,6558.97,6397.359,25.46,38.96,10.45
2019.01.15,13:00,6663.759,6673.57,6661.06,6667.17,6519.96,6558.97,6397.359,27.76,37.43,10.04
2019.01.15,14:00,6667.059,6675.069,6616.37,6646.56,6519.96,6558.97,6397.359,27.18,31.24,20.97
2019.01.15,15:00,6646.56,6671.369,6643.36,6668.86,6519.96,6558.97,6397.359,26.65,28.79,19.33
2019.01.15,16:00,6668.56,6672.06,6661.469,6662.26,6519.96,6646.56,6397.359,26.17,28.1,18.73
2019.01.15,18:00,6662.97,6677.97,6661.07,6677.46,6519.96,6646.56,6397.359,25.95,28.45,17.79
2019.01.15,19:00,6677.57,6677.77,6656.36,6665.77,6519.96,6646.56,6397.359,25.46,26.62,18.06
2019.01.15,20:00,6665.77,6672.46,6650.46,6664.26,6519.96,6662.26,6397.359,24.66,24.85,18.64
2019.01.15,21:00,6664.37,6672.87,6659.36,6671.47,6519.96,6662.26,6397.359,23.94,23.93,17.86
2019.01.15,22:00,6671.569,6678.059,6668.47,6669.96,6519.96,6662.26,6397.359,23.51,24.87,17.3
2019.01.15,23:00,6670.07,6676.37,6669.559,6674.27,6519.96,6662.26,6397.359,23.12,24.29,16.89
2019.01.16,00:00,6674.27,6677.56,6666.26,6675.07,6555.46,6664.26,6397.359,22.51,23.32,17.39
2019.01.16,01:00,6675.26,6676.07,6666.87,6669.77,6555.46,6664.26,6397.359,21.94,22.53,16.8
2019.01.16,02:00,6669.77,6684.56,6667.859,6670.869,6555.46,6664.26,6397.359,21.89,24.29,15.75
2019.01.16,03:00,6670.869,6675.27,6663.86,6670.26,6555.46,6664.26,6397.359,21.52,23.22,16.6
2019.01.16,04:00,6670.459,6674.97,6659.269,6664.27,6555.46,6669.77,6397.359,20.79,21.81,17.37
2019.01.16,05:00,6664.27,6670.869,6660.559,6662.06,6555.46,6669.77,6397.359,20.12,20.91,16.65
2019.01.16,06:00,6662.06,6666.87,6657.269,6666.869,6555.46,6669.77,6397.359,19.2,20.08,17.35
2019.01.16,07:00,6666.869,6676.77,6660.569,6672.069,6555.46,6669.77,6397.359,19.05,22.84,16.18
2019.01.16,08:00,6672.069,6676.27,6668.36,6672.57,6555.46,6662.06,6397.359,18.91,22.06,15.63
2019.01.16,09:00,6672.46,6724.069,6671.96,6710.06,6555.46,6662.06,6397.359,20.98,35.66,12.58
2019.01.16,10:00,6710.06,6719.37,6666.859,6679.859,6555.46,6662.06,6397.359,22.46,29.43,12.08
2019.01.16,11:00,6679.959,6702.159,6663.16,6672.97,6555.46,6662.06,6397.359,23.53,25.82,11.76
2019.01.16,12:00,6672.97,6688.369,6663.57,6683.169,6555.46,6672.57,6397.359,24.52,23.82,10.85
2019.01.16,13:00,6682.969,6683.16,6671.659,6676.859,6555.46,6672.57,6397.359,25.44,22.93,10.44
2019.01.16,14:00,6676.859,6693.969,6676.669,6680.459,6555.46,6672.57,6397.359,26.75,25.18,9.85
2019.01.16,15:00,6680.669,6690.16,6664.16,6667.36,6555.46,6672.57,6397.359,26.81,23.06,13.08
2019.01.16,16:00,6667.36,6669.97,6651.96,6653.859,6555.46,6667.36,6397.359,25.91,21.69,16.31
2019.01.16,18:00,6656.47,6661.87,6646.06,6646.47,6555.46,6667.36,6397.359,24.64,20.54,17.43
2019.01.16,19:00,6646.47,6650.57,6640.66,6648.17,6555.46,6667.36,6397.359,23.09,19.83,18.71
2019.01.16,20:00,6648.17,6655.06,6628.66,6634.66,6555.46,6646.47,6397.359,22.0,18.04,21.12
2019.01.16,21:00,6634.659,6642.96,6627.169,6642.96,6555.46,6646.47,6397.359,21.08,17.05,20.48
2019.01.16,22:00,6642.96,6645.47,6637.56,6643.46,6555.46,6646.47,6397.359,20.04,17.48,19.89
2019.01.16,23:00,6643.559,6645.37,6636.96,6637.67,6555.46,6646.47,6397.359,19.11,16.92,19.48
2019.01.17,00:00,6637.67,6640.47,6631.369,6636.059,6634.66,6634.66,6397.359,18.64,16.31,20.98
2019.01.17,01:00,6636.36,6640.37,6614.36,6615.669,6634.66,6634.66,6397.359,19.21,14.69,25.39
2019.01.17,02:00,6615.87,6624.459,6606.46,6611.36,6634.66,6634.66,6397.359,20.14,13.68,26.67
2019.01.17,03:00,6611.869,6625.17,6598.96,6622.67,6634.66,6634.66,6397.359,21.35,12.35,26.86
2019.01.17,04:00,6622.67,6628.37,6610.16,6616.87,6634.66,6611.36,6397.359,22.16,12.7,25.03
2019.01.17,05:00,6616.57,6629.36,6616.459,6627.559,6634.66,6611.36,6397.359,22.81,12.45,23.8
2019.01.17,06:00,6627.559,6632.86,6623.67,6629.869,6634.66,6611.36,6397.359,23.06,13.39,22.93
2019.01.17,07:00,6629.56,6632.569,6619.07,6628.86,6634.66,6611.36,6397.359,23.56,12.66,23.54
2019.01.17,08:00,6628.969,6652.47,6628.059,6643.56,6634.66,6616.87,6397.359,22.23,19.27,21.28
2019.01.17,09:00,6643.96,6681.17,6631.96,6676.469,6634.66,6616.87,6397.359,22.01,26.0,17.61
2019.01.17,10:00,6676.469,6683.47,6659.16,6672.96,6634.66,6616.87,6397.359,21.93,24.61,16.13
2019.01.17,11:00,6672.96,6686.77,6672.67,6678.57,6634.66,6616.87,6397.359,22.02,24.55,15.32
2019.01.17,12:00,6679.27,6685.56,6670.47,6672.56,6634.66,6643.56,6397.359,21.92,23.22,15.28
2019.01.17,13:00,6672.56,6688.559,6672.16,6680.97,6634.66,6643.56,6397.359,21.99,22.92,14.37
2019.01.17,14:00,6680.97,6749.06,6673.46,6706.57,6634.66,6643.56,6397.359,24.2,36.0,11.08
2019.01.17,15:00,6706.57,6720.759,6689.66,6719.06,6634.66,6643.56,6397.359,26.25,32.68,10.06
2019.01.17,16:00,6720.06,6734.659,6699.26,6709.159,6634.66,6672.56,6397.359,28.47,33.35,9.04
2019.01.17,18:00,6712.17,6712.769,6700.66,6703.569,6634.66,6672.56,6397.359,30.54,32.15,8.71
2019.01.17,19:00,6703.659,6732.06,6701.459,6721.959,6634.66,6672.56,6397.359,32.85,34.91,7.94
2019.01.17,20:00,6722.059,6737.06,6719.96,6732.76,6634.66,6703.569,6397.359,35.1,34.62,7.53
2019.01.17,21:00,6732.959,6736.47,6725.56,6730.469,6634.66,6703.569,6397.359,37.18,33.45,7.28
2019.01.17,22:00,6730.17,6733.77,6726.259,6729.07,6634.66,6703.569,6397.359,39.11,32.63,7.1
2019.01.17,23:00,6729.17,6729.17,6721.06,6722.56,6634.66,6703.569,6397.359,40.4,31.73,8.68
2019.01.18,00:00,6722.659,6727.659,6721.659,6727.16,6611.36,6722.56,6397.359,41.59,31.04,8.49
2019.01.18,01:00,6727.16,6729.469,6722.46,6727.97,6611.36,6722.56,6397.359,42.74,30.9,8.26
2019.01.18,02:00,6728.069,6729.17,6716.67,6720.77,6611.36,6722.56,6397.359,43.18,29.41,10.1
2019.01.18,03:00,6720.77,6729.759,6717.059,6724.16,6611.36,6722.56,6397.359,43.61,28.17,9.6
2019.01.18,04:00,6724.26,6739.66,6723.27,6735.07,6611.36,6720.77,6397.359,44.37,30.27,8.97
2019.01.18,05:00,6735.07,6738.07,6720.059,6725.46,6611.36,6720.77,6397.359,44.71,28.1,9.6
2019.01.18,06:00,6725.46,6742.47,6722.159,6739.669,6611.36,6720.77,6397.359,45.19,27.59,8.84
2019.01.18,07:00,6739.769,6744.76,6734.56,6740.97,6611.36,6720.77,6397.359,45.73,27.37,8.47
2019.01.18,08:00,6740.97,6750.57,6738.16,6747.26,6611.36,6725.46,6397.359,46.45,28.37,8.03
2019.01.18,09:00,6747.259,6775.47,6728.77,6739.159,6611.36,6725.46,6397.359,47.87,32.69,6.64
2019.01.18,10:00,6739.069,6785.87,6725.569,6784.86,6611.36,6725.46,6397.359,49.41,29.69,5.36
2019.01.18,11:00,6784.859,6805.87,6782.37,6802.069,6611.36,6725.46,6397.359,51.2,33.86,4.95
2019.01.18,12:00,6802.93,6817.37,6797.57,6810.57,6611.36,6739.159,6397.359,53.03,35.41,4.64
2019.01.18,13:00,6811.459,6813.37,6787.06,6795.37,6611.36,6739.159,6397.359,53.67,32.44,7.59
2019.01.18,14:00,6795.559,6795.87,6759.86,6776.059,6611.36,6739.159,6397.359,52.09,28.88,15.06
2019.01.18,15:00,6776.059,6786.57,6763.57,6783.259,6611.36,6739.159,6397.359,50.61,26.85,14.0
2019.01.18,16:00,6784.069,6787.27,6775.259,6781.77,6611.36,6776.059,6397.359,49.27,26.05,13.47
2019.01.20,18:00,6773.769,6781.76,6765.66,6768.96,6720.77,6781.77,6397.359,47.31,24.69,15.87
2019.01.20,19:00,6768.959,6773.17,6762.27,6765.56,6720.77,6781.77,6397.359,45.23,23.79,16.43
2019.01.20,20:00,6765.559,6766.17,6744.959,6755.259,6720.77,6765.56,6397.359,42.17,22.1,21.06
2019.01.20,21:00,6755.46,6767.96,6753.76,6764.069,6720.77,6765.56,6397.359,39.44,21.64,20.04
2019.01.20,22:00,6764.159,6764.47,6753.67,6755.16,6720.77,6765.56,6397.359,36.89,20.8,19.3
2019.01.20,23:00,6755.269,6761.77,6751.06,6761.67,6720.77,6765.56,6397.359,34.34,19.98,19.5
2019.01.21,00:00,6761.759,6763.77,6750.759,6756.27,6755.16,6755.16,6519.96,32.11,19.76,18.54
2019.01.21,01:00,6756.27,6759.46,6753.96,6758.66,6755.16,6755.16,6519.96,30.05,19.33,18.14
2019.01.21,02:00,6758.969,6760.47,6753.46,6757.659,6755.16,6755.16,6519.96,28.21,19.18,17.61
2019.01.21,03:00,6757.77,6759.47,6746.26,6747.959,6755.16,6755.16,6519.96,26.48,18.11,19.67
2019.01.21,04:00,6747.769,6748.47,6734.96,6740.67,6755.16,6747.959,6519.96,25.71,17.07,23.37
2019.01.21,05:00,6740.76,6753.26,6737.46,6749.96,6755.16,6747.959,6519.96,24.56,17.97,21.78
2019.01.21,06:00,6749.959,6752.06,6744.659,6751.159,6755.16,6747.959,6519.96,23.49,17.37,21.06
2019.01.21,07:00,6751.159,6756.66,6748.76,6752.16,6755.16,6747.959,6519.96,22.07,18.87,20.29
2019.01.21,08:00,6752.16,6759.67,6750.06,6757.97,6755.16,6740.67,6519.96,20.51,19.44,19.36
2019.01.21,09:00,6758.059,6759.07,6730.56,6736.969,6755.16,6740.67,6519.96,20.5,16.96,25.62
2019.01.21,10:00,6736.969,6746.57,6736.47,6741.069,6755.16,6740.67,6519.96,20.49,16.17,24.43
2019.01.21,11:00,6741.26,6752.57,6739.769,6748.26,6755.16,6740.67,6519.96,19.89,18.0,22.98
2019.01.21,12:00,6748.559,6755.76,6743.76,6751.27,6755.16,6736.969,6519.96,19.04,18.49,21.67
2019.01.21,18:00,6742.959,6759.56,6740.77,6758.47,6755.16,6751.27,6519.96,17.89,18.64,19.78
2019.01.21,19:00,6758.26,6766.059,6735.659,6739.16,6755.16,6751.27,6519.96,16.97,19.0,17.16
2019.01.21,20:00,6739.27,6748.259,6730.059,6732.06,6755.16,6739.16,6519.96,15.91,17.51,18.23
2019.01.21,21:00,6731.959,6736.67,6723.959,6728.56,6755.16,6739.16,6519.96,15.43,16.53,19.89
2019.01.21,22:00,6728.67,6733.07,6719.969,6721.27,6755.16,6739.16,6519.96,15.3,15.57,20.51
2019.01.21,23:00,6721.27,6725.27,6716.759,6722.46,6755.16,6739.16,6519.96,15.44,14.96,21.18
2019.01.22,00:00,6722.46,6722.57,6713.559,6716.969,6721.27,6721.27,6519.96,15.82,14.32,21.79
2019.01.22,01:00,6716.67,6717.27,6709.67,6713.77,6721.27,6721.27,6519.96,16.46,13.78,22.89
2019.01.22,02:00,6713.77,6722.76,6711.06,6718.57,6721.27,6721.27,6519.96,16.4,15.72,21.56
2019.01.22,03:00,6719.06,6731.67,6715.559,6727.77,6721.27,6721.27,6519.96,15.41,18.87,19.84
2019.01.22,04:00,6728.069,6737.17,6728.069,6729.16,6721.27,6713.77,6519.96,14.65,20.76,18.89
2019.01.22,05:00,6729.159,6731.56,6718.17,6718.76,6721.27,6713.77,6519.96,14.16,19.35,22.64
2019.01.22,06:00,6718.76,6721.77,6709.669,6721.56,6721.27,6713.77,6519.96,14.37,18.14,25.6
2019.01.22,07:00,6722.07,6731.76,6721.46,6727.16,6721.27,6713.77,6519.96,13.62,22.4,24.22
2019.01.22,08:00,6727.56,6735.97,6725.67,6729.07,6721.27,6718.76,6519.96,12.73,23.41,22.89
2019.01.22,09:00,6728.769,6737.569,6704.27,6720.16,6721.27,6718.76,6519.96,13.25,19.65,29.53
2019.01.22,10:00,6720.16,6720.16,6696.76,6703.069,6721.27,6718.76,6519.96,14.16,17.53,29.81
2019.01.22,11:00,6703.069,6711.769,6670.76,6672.26,6721.27,6718.76,6519.96,16.14,14.55,35.51
2019.01.22,12:00,6672.07,6685.57,6663.559,6671.57,6721.27,6672.26,6519.96,18.23,13.25,35.26
2019.01.22,13:00,6671.57,6671.57,6634.27,6652.77,6721.27,6672.26,6519.96,20.98,11.39,41.32
2019.01.22,14:00,6652.959,6655.26,6608.259,6618.56,6721.27,6672.26,6519.96,24.05,9.57,43.56
2019.01.22,15:00,6618.559,6654.06,6600.77,6653.56,6721.27,6672.26,6519.96,27.03,8.01,38.75
2019.01.22,16:00,6653.66,6662.269,6639.759,6643.47,6721.27,6618.56,6519.96,29.14,9.98,36.07
2019.01.22,18:00,6639.459,6645.269,6628.169,6642.46,6721.27,6618.56,6519.96,31.35,9.44,37.76
2019.01.22,19:00,6642.459,6653.77,6640.47,6647.17,6721.27,6618.56,6519.96,32.74,11.78,36.14
2019.01.22,20:00,6647.259,6672.97,6642.66,6670.06,6721.27,6642.46,6519.96,32.72,16.69,32.7
2019.01.22,21:00,6670.059,6671.17,6661.17,6662.47,6721.27,6642.46,6519.96,32.69,16.15,31.63
2019.01.22,22:00,6662.47,6667.07,6658.26,6660.16,6721.27,6642.46,6519.96,32.77,15.66,31.67
2019.01.22,23:00,6660.16,6663.46,6655.97,6662.67,6721.27,6642.46,6519.96,32.93,15.24,31.64
2019.01.23,00:00,6662.959,6663.17,6651.659,6654.16,6618.56,6660.16,6519.96,33.24,14.59,31.89
2019.01.23,01:00,6654.26,6660.969,6653.659,6655.07,6618.56,6660.16,6519.96,33.52,14.18,30.99
2019.01.23,02:00,6655.17,6656.47,6634.759,6635.77,6618.56,6660.16,6519.96,34.45,13.0,35.64
2019.01.23,03:00,6635.96,6647.27,6626.56,6642.66,6618.56,6660.16,6519.96,35.56,11.98,35.95
2019.01.23,04:00,6642.66,6663.469,6641.26,6661.97,6618.56,6635.77,6519.96,35.29,17.05,32.96
2019.01.23,05:00,6661.969,6667.57,6656.659,6660.17,6618.56,6635.77,6519.96,34.74,17.92,31.57
2019.01.23,06:00,6660.17,6667.06,6653.56,6664.659,6618.56,6635.77,6519.96,34.36,16.96,31.11
2019.01.23,07:00,6664.759,6682.76,6664.26,6675.97,6618.56,6635.77,6519.96,32.89,21.9,28.85
2019.01.23,08:00,6676.07,6681.56,6662.969,6673.46,6618.56,6660.17,6519.96,31.58,20.3,27.25
2019.01.23,09:00,6673.46,6712.06,6672.27,6701.77,6618.56,6660.17,6519.96,30.03,28.42,23.33
2019.01.23,10:00,6702.259,6712.57,6647.07,6653.96,6618.56,6660.17,6519.96,28.43,22.64,26.41
2019.01.23,11:00,6654.06,6662.46,6595.669,6603.87,6618.56,6660.17,6519.96,28.66,18.51,35.63
2019.01.23,12:00,6603.66,6625.47,6582.46,6622.26,6618.56,6603.87,6519.96,29.2,16.43,35.08
2019.01.23,13:00,6622.16,6638.16,6603.459,6630.77,6618.56,6603.87,6519.96,29.07,18.22,31.96
2019.01.23,14:00,6630.77,6647.769,6613.47,6625.77,6618.56,6603.87,6519.96,28.49,19.07,29.2
2019.01.23,15:00,6625.77,6659.56,6623.969,6658.86,6618.56,6603.87,6519.96,27.42,20.31,26.62
2019.01.23,16:00,6659.259,6660.57,6646.559,6654.37,6618.56,6622.26,6519.96,26.38,19.83,25.66
2019.01.23,18:00,6655.56,6663.859,6645.959,6650.96,6618.56,6622.26,6519.96,25.25,19.76,24.45
